a,a,aed 0.008
repris,reprisal,reprisals 0.800
repris,reprisal,reprise 0.800
repris,reprisal,reprised 0.800
repris,reprisal,reprises 0.800
repris,reprisal,reprising 0.800
repris,reprisals,reprise 0.800
repris,reprisals,reprised 0.800
repris,reprisals,reprises 0.800
repris,reprisals,reprising 0.800
repris,reprise,reprised 0.800
repris,reprise,reprises 0.800
repris,reprise,reprising 0.800
repris,reprised,reprises 0.840
repris,reprised,reprising 0.800
repris,reprises,reprising 0.800
reproduc,reproduce,reproduced 0.750
reproduc,reproduce,reproducers 0.750
reproduc,reproduce,reproduces 0.750
reproduc,reproduce,reproducible 0.766
reproduc,reproduced,reproducers 0.750
reproduc,reproduced,reproduces 0.750
reproduc,reproduced,reproducible 0.750
reproduc,reproducers,reproduces 0.750
reproduc,reproducers,reproducible 0.750
reproduc,reproduces,reproducible 0.750
reproduct,reproduction,reproductions 0.771
reproduct,reproduction,reproductive 0.766
reproduct,reproduction,reproductively 0.750
reproduct,reproduction,reproductives 0.762
reproduct,reproductions,reproductive 0.750
reproduct,reproductions,reproductively 0.750
reproduct,reproductions,reproductives 0.750
reproduct,reproductive,reproductively 0.750
reproduct,reproductive,reproductives 0.750
reproduct,reproductively,reproductives 0.750
reprogram,reprogram,reprogrammed 0.600
reprogram,reprogram,reprogramming 0.500
reprogram,reprogrammed,reprogramming 0.500
reptil,reptil,reptile 0.500
reptil,reptil,reptiles 0.500
reptil,reptile,reptiles 0.567
republ,republic,republication 0.500
republ,republic,republics 0.523
republ,republication,republics 0.500
republican,republican,republicanism 0.512
republican,republican,republicans 0.588
republican,republicanism,republicans 0.518
repuls,repulse,repulsed 0.800
repuls,repulse,repulsing 0.800
repuls,repulse,repulsion 0.800
repuls,repulse,repulsions 0.800
repuls,repulse,repulsive 0.800
repuls,repulsed,repulsing 0.800
repuls,repulsed,repulsion 0.800
repuls,repulsed,repulsions 0.800
repuls,repulsed,repulsive 0.800
repuls,repulsing,repulsion 0.800
repuls,repulsing,repulsions 0.800
repuls,repulsing,repulsive 0.800
repuls,repulsion,repulsions 0.867
repuls,repulsion,repulsive 0.800
repuls,repulsions,repulsive 0.800
reput,reputable,reputably 0.750
reput,reputable,reputation 0.750
reput,reputable,repute 0.750
reput,reputable,reputed 0.750
reput,reputably,reputation 0.750
reput,reputably,repute 0.750
reput,reputably,reputed 0.750
reput,reputation,repute 0.750
reput,reputation,reputed 0.755
reput,repute,reputed 0.750
request,request,requested 0.759
request,request,requesting 0.756
request,request,requestion 0.750
request,request,requests 0.758
request,requested,requesting 0.755
request,requested,requestion 0.750
request,requested,requests 0.753
request,requesting,requestion 0.750
request,requesting,requests 0.752
request,requestion,requests 0.750
requir,require,required 0.818
requir,require,requirement 0.811
requir,require,requirements 0.816
requir,require,requires 0.821
requir,require,requiring 0.807
requir,required,requirement 0.814
requir,required,requirements 0.817
requir,required,requires 0.825
requir,required,requiring 0.813
requir,requirement,requirements 0.810
requir,requirement,requires 0.809
requir,requirement,requiring 0.809
requir,requirements,requires 0.815
requir,requirements,requiring 0.812
requir,requires,requiring 0.815
requisit,requisite,requisition 0.667
requisit,requisite,requisitioned 0.667
requisit,requisite,requisitions 0.667
requisit,requisition,requisitioned 0.667
requisit,requisition,requisitions 0.833
requisit,requisitioned,requisitions 0.667
rereleas,rerelease,rereleased 0.625
rereleas,rerelease,rereleases 0.500
rereleas,rereleased,rereleases 0.500
rerun,rerun,reruns 0.111
reschedul,reschedule,rescheduled 0.500
reschedul,reschedule,rescheduling 0.500
reschedul,rescheduled,rescheduling 0.667
rescind,rescinded,rescinding 0.200
rescu,rescue,rescued 0.717
rescu,rescue,rescues 0.687
rescu,rescue,rescuing 0.667
rescu,rescued,rescues 0.694
rescu,rescued,rescuing 0.667
rescu,rescues,rescuing 0.667
research,research,researchable 0.834
research,research,researched 0.833
research,research,researcher 0.838
research,research,researchers 0.842
research,research,researches 0.834
research,research,researching 0.835
research,researchable,researched 0.833
research,researchable,researcher 0.833
research,researchable,researchers 0.833
research,researchable,researches 0.833
research,researchable,researching 0.833
research,researched,researcher 0.839
research,researched,researchers 0.833
research,researched,researches 0.833
research,researched,researching 0.833
research,researcher,researchers 0.845
research,researcher,researches 0.833
research,researcher,researching 0.840
research,researchers,researches 0.833
research,researchers,researching 0.838
research,researches,researching 0.833
resel,resell,resellers 0.500
resel,resell,reselling 0.500
resel,resellers,reselling 0.500
resembl,resemblance,resemblances 0.800
resembl,resemblance,resemble 0.806
resembl,resemblance,resembled 0.806
resembl,resemblance,resembles 0.800
resembl,resemblance,resembling 0.800
resembl,resemblances,resemble 0.800
resembl,resemblances,resembled 0.800
resembl,resemblances,resembles 0.800
resembl,resemblances,resembling 0.800
resembl,resemble,resembled 0.800
resembl,resemble,resembles 0.806
resembl,resemble,resembling 0.800
resembl,resembled,resembles 0.803
resembl,resembled,resembling 0.800
resembl,resembles,resembling 0.811
resent,resent,resented 0.750
resent,resent,resentful 0.750
resent,resent,resentment 0.750
resent,resent,resents 0.750
resent,resented,resentful 0.750
resent,resented,resentment 0.750
resent,resented,resents 0.775
resent,resentful,resentment 0.773
resent,resentful,resents 0.750
resent,resentment,resents 0.750
reserv,reservation,reservations 0.815
reserv,reservation,reserve 0.809
reserv,reservation,reserved 0.804
reserv,reservation,reserves 0.800
reserv,reservation,reserving 0.800
reserv,reservations,reserve 0.800
reserv,reservations,reserved 0.810
reserv,reservations,reserves 0.800
reserv,reservations,reserving 0.800
reserv,reserve,reserved 0.800
reserv,reserve,reserves 0.816
reserv,reserve,reserving 0.800
reserv,reserved,reserves 0.800
reserv,reserved,reserving 0.800
reserv,reserves,reserving 0.800
reservoir,reservoir,reservoirs 0.261
reset,reset,resets 0.556
reset,reset,resetting 0.500
reset,resets,resetting 0.500
resettl,resettle,resettled 0.500
resettl,resettle,resettlement 0.500
resettl,resettled,resettlement 0.500
reshap,reshape,reshaped 0.500
reshap,reshape,reshaping 0.500
reshap,reshaped,reshaping 0.500
resid,reside,resided 0.889
resid,reside,residence 0.890
resid,reside,residences 0.892
resid,reside,residencies 0.894
resid,reside,residency 0.889
resid,reside,resident 0.890
resid,reside,residents 0.890
resid,reside,resides 0.891
resid,reside,residing 0.891
resid,resided,residence 0.890
resid,resided,residences 0.889
resid,resided,residencies 0.889
resid,resided,residency 0.889
resid,resided,resident 0.889
resid,resided,residents 0.890
resid,resided,resides 0.889
resid,resided,residing 0.889
resid,residence,residences 0.892
resid,residence,residencies 0.889
resid,residence,residency 0.889
resid,residence,resident 0.892
resid,residence,residents 0.894
resid,residence,resides 0.890
resid,residence,residing 0.890
resid,residences,residencies 0.889
resid,residences,residency 0.889
resid,residences,resident 0.891
resid,residences,residents 0.891
resid,residences,resides 0.889
resid,residences,residing 0.890
resid,residencies,residency 0.889
resid,residencies,resident 0.889
resid,residencies,residents 0.889
resid,residencies,resides 0.889
resid,residencies,residing 0.889
resid,residency,resident 0.891
resid,residency,residents 0.890
resid,residency,resides 0.889
resid,residency,residing 0.891
resid,resident,residents 0.897
resid,resident,resides 0.892
resid,resident,residing 0.894
resid,residents,resides 0.890
resid,residents,residing 0.901
resid,resides,residing 0.889
residu,residual,residue 0.500
residu,residual,residues 0.500
residu,residue,residues 0.500
resign,resign,resignation 0.815
resign,resign,resignations 0.800
resign,resign,resigned 0.809
resign,resign,resigning 0.800
resign,resign,resigns 0.800
resign,resignation,resignations 0.811
resign,resignation,resigned 0.821
resign,resignation,resigning 0.800
resign,resignation,resigns 0.810
resign,resignations,resigned 0.803
resign,resignations,resigning 0.800
resign,resignations,resigns 0.800
resign,resigned,resigning 0.803
resign,resigned,resigns 0.800
resign,resigning,resigns 0.800
resili,resiliant,resilience 0.500
resili,resiliant,resilient 0.500
resili,resilience,resilient 0.500
resin,resin,resins 0.250
resist,resist,resistance 0.878
resist,resist,resistances 0.875
resist,resist,resistant 0.875
resist,resist,resisted 0.875
resist,resist,resister 0.875
resist,resist,resisters 0.875
resist,resist,resisting 0.875
resist,resist,resists 0.875
resist,resistance,resistances 0.877
resist,resistance,resistant 0.880
resist,resistance,resisted 0.877
resist,resistance,resister 0.875
resist,resistance,resisters 0.875
resist,resistance,resisting 0.875
resist,resistance,resists 0.875
resist,resistances,resistant 0.875
resist,resistances,resisted 0.875
resist,resistances,resister 0.875
resist,resistances,resisters 0.875
resist,resistances,resisting 0.875
resist,resistances,resists 0.875
resist,resistant,resisted 0.875
resist,resistant,resister 0.875
resist,resistant,resisters 0.875
resist,resistant,resisting 0.875
resist,resistant,resists 0.875
resist,resisted,resister 0.875
resist,resisted,resisters 0.875
resist,resisted,resisting 0.875
resist,resisted,resists 0.875
resist,resister,resisters 0.938
resist,resister,resisting 0.875
resist,resister,resists 0.875
resist,resisters,resisting 0.875
resist,resisters,resists 0.875
resist,resisting,resists 0.875
resolut,resolute,resolutely 0.667
resolut,resolute,resolution 0.667
resolut,resolute,resolutions 0.667
resolut,resolutely,resolution 0.667
resolut,resolutely,resolutions 0.667
resolut,resolution,resolutions 0.713
resolv,resolve,resolved 0.673
resolv,resolve,resolves 0.681
resolv,resolve,resolving 0.680
resolv,resolved,resolves 0.667
resolv,resolved,resolving 0.667
resolv,resolves,resolving 0.667
reson,resonance,resonant 0.825
reson,resonance,resonate 0.800
reson,resonance,resonated 0.800
reson,resonance,resonating 0.800
reson,resonance,resonator 0.800
reson,resonant,resonate 0.800
reson,resonant,resonated 0.800
reson,resonant,resonating 0.800
reson,resonant,resonator 0.800
reson,resonate,resonated 0.800
reson,resonate,resonating 0.800
reson,resonate,resonator 0.800
reson,resonated,resonating 0.800
reson,resonated,resonator 0.800
reson,resonating,resonator 0.800
resorpt,resorption,resorptive 0.500
resort,resort,resorted 0.667
resort,resort,resorting 0.667
resort,resort,resorts 0.714
resort,resorted,resorting 0.667
resort,resorted,resorts 0.667
resort,resorting,resorts 0.667
resourc,resource,resourceful 0.667
resourc,resource,resourcefulness 0.667
resourc,resource,resources 0.701
resourc,resourceful,resourcefulness 0.667
resourc,resourceful,resources 0.667
resourc,resourcefulness,resources 0.667
respect,respect,respectability 0.875
respect,respect,respectable 0.880
respect,respect,respected 0.880
respect,respect,respectful 0.878
respect,respect,respecting 0.878
respect,respect,respective 0.880
respect,respect,respectively 0.881
respect,respect,respects 0.876
respect,respectability,respectable 0.875
respect,respectability,respected 0.875
respect,respectability,respectful 0.875
respect,respectability,respecting 0.875
respect,respectability,respective 0.875
respect,respectability,respectively 0.875
respect,respectability,respects 0.875
respect,respectable,respected 0.877
respect,respectable,respectful 0.875
respect,respectable,respecting 0.882
respect,respectable,respective 0.875
respect,respectable,respectively 0.875
respect,respectable,respects 0.875
respect,respected,respectful 0.875
respect,respected,respecting 0.875
respect,respected,respective 0.877
respect,respected,respectively 0.876
respect,respected,respects 0.875
respect,respectful,respecting 0.886
respect,respectful,respective 0.875
respect,respectful,respectively 0.875
respect,respectful,respects 0.881
respect,respecting,respective 0.875
respect,respecting,respectively 0.875
respect,respecting,respects 0.882
respect,respective,respectively 0.881
respect,respective,respects 0.880
respect,respectively,respects 0.876
respir,respiration,respirator 0.500
respir,respiration,respiring 0.625
respir,respirator,respiring 0.500
respond,respond,responded 0.864
respond,respond,respondent 0.857
respond,respond,respondents 0.861
respond,respond,responder 0.862
respond,respond,responders 0.861
respond,respond,responding 0.860
respond,respond,responds 0.867
respond,responded,respondent 0.857
respond,responded,respondents 0.861
respond,responded,responder 0.857
respond,responded,responders 0.857
respond,responded,responding 0.860
respond,responded,responds 0.866
respond,respondent,respondents 0.857
respond,respondent,responder 0.857
respond,respondent,responders 0.857
respond,respondent,responding 0.857
respond,respondent,responds 0.857
respond,respondents,responder 0.857
respond,respondents,responders 0.857
respond,respondents,responding 0.857
respond,respondents,responds 0.866
respond,responder,responders 0.893
respond,responder,responding 0.868
respond,responder,responds 0.857
respond,responders,responding 0.867
respond,responders,responds 0.857
respond,responding,responds 0.857
respons,response,responses 0.842
respons,response,responsibilities 0.841
respons,response,responsibility 0.842
respons,response,responsible 0.844
respons,response,responsive 0.838
respons,response,responsiveness 0.833
respons,responses,responsibilities 0.833
respons,responses,responsibility 0.837
respons,responses,responsible 0.837
respons,responses,responsive 0.833
respons,responses,responsiveness 0.833
respons,responsibilities,responsibility 0.846
respons,responsibilities,responsible 0.841
respons,responsibilities,responsive 0.838
respons,responsibilities,responsiveness 0.833
respons,responsibility,responsible 0.846
respons,responsibility,responsive 0.837
respons,responsibility,responsiveness 0.833
respons,responsible,responsive 0.836
respons,responsible,responsiveness 0.833
respons,responsive,responsiveness 0.833
rest,rest,rested 0.752
rest,rest,restful 0.750
rest,rest,resting 0.753
rest,rest,rests 0.751
rest,rested,restful 0.750
rest,rested,resting 0.750
rest,rested,rests 0.750
rest,restful,resting 0.750
rest,restful,rests 0.750
rest,resting,rests 0.759
restaur,restaurant,restaurants 0.080
restor,restorable,restoration 0.875
restor,restorable,restorations 0.875
restor,restorable,restorative 0.875
restor,restorable,restore 0.875
restor,restorable,restored 0.875
restor,restorable,restorer 0.875
restor,restorable,restores 0.875
restor,restorable,restoring 0.875
restor,restoration,restorations 0.882
restor,restoration,restorative 0.877
restor,restoration,restore 0.885
restor,restoration,restored 0.888
restor,restoration,restorer 0.875
restor,restoration,restores 0.875
restor,restoration,restoring 0.881
restor,restorations,restorative 0.896
restor,restorations,restore 0.883
restor,restorations,restored 0.877
restor,restorations,restorer 0.896
restor,restorations,restores 0.875
restor,restorations,restoring 0.881
restor,restorative,restore 0.879
restor,restorative,restored 0.875
restor,restorative,restorer 0.875
restor,restorative,restores 0.875
restor,restorative,restoring 0.882
