a,a,aed 0.008
rpg,rpg,rpgs 0.000
rpta,rpta,rptas 0.500
rsr,rsr,rsrs 0.000
rt,rt,rts 0.000
rthk,rthk,rthks 0.000
rtp,rtp,rtps 0.250
ru,ru,rued 0.500
ru,ru,rus 0.542
ru,rued,rus 0.500
rub,rub,rubbed 0.500
rub,rub,rubbing 0.500
rub,rubbed,rubbing 0.500
rubber,rubber,rubberized 0.091
ruben,ruben,rubens 0.000
rubi,ruby,rubys 0.037
rude,rude,rudely 0.500
rude,rude,rudeness 0.500
rude,rudely,rudeness 0.500
rudi,rudi,rudis 0.500
rudi,rudi,rudy 0.500
rudi,rudis,rudy 0.500
rudolph,rudolph,rudolphs 0.071
rue,rue,rues 0.000
ruf,ruf,ruffed 0.500
ruf,ruf,ruffing 0.500
ruf,ruffed,ruffing 0.500
ruffl,ruffle,ruffled 0.000
rug,rug,rugged 0.500
rug,rug,rugs 0.611
rug,rugged,rugs 0.500
rugbi,rugby,rugbys 0.019
ruin,ruin,ruine 0.750
ruin,ruin,ruined 0.769
ruin,ruin,ruining 0.775
ruin,ruin,ruins 0.750
ruin,ruine,ruined 0.769
ruin,ruine,ruining 0.750
ruin,ruine,ruins 0.750
ruin,ruined,ruining 0.779
ruin,ruined,ruins 0.767
ruin,ruining,ruins 0.750
ruizong,ruizong,ruizongs 0.500
rule,rule,ruled 0.773
rule,rule,rules 0.774
rule,rule,ruling 0.766
rule,rule,rulings 0.752
rule,ruled,rules 0.756
rule,ruled,ruling 0.776
rule,ruled,rulings 0.750
rule,rules,ruling 0.754
rule,rules,rulings 0.754
rule,ruling,rulings 0.755
ruler,ruler,rulering 0.510
ruler,ruler,rulers 0.557
ruler,rulering,rulers 0.513
rulli,rulli,rully 0.000
ruloff,ruloff,ruloffs 0.500
rumbl,rumble,rumblings 0.000
rumor,rumor,rumored 0.667
rumor,rumor,rumores 0.667
rumor,rumor,rumors 0.679
rumor,rumored,rumores 0.667
rumor,rumored,rumors 0.677
rumor,rumores,rumors 0.667
rumour,rumour,rumoured 0.500
rumour,rumour,rumours 0.500
rumour,rumoured,rumours 0.500
rump,rump,rumped 0.667
rump,rump,rumping 0.667
rump,rump,rumps 0.667
rump,rumped,rumping 0.667
rump,rumped,rumps 0.667
rump,rumping,rumps 0.667
rumsfeld,rumsfeld,rumsfelds 0.143
run,run,running 0.557
run,run,runs 0.543
run,running,runs 0.538
runa,runa,runas 0.000
runaway,runaway,runaways 0.000
rundl,rundle,rundles 0.000
rune,rune,runes 0.000
runeston,runestone,runestones 0.333
rung,rung,runge 0.500
rung,rung,rungs 0.500
rung,runge,rungs 0.500
runner,runner,runners 0.096
runt,runt,runte 0.000
runway,runway,runways 0.161
rupe,rupe,rupee 0.500
rupe,rupe,rupees 0.500
rupe,rupee,rupees 0.500
rupert,rupert,ruperts 0.000
ruptur,rupture,ruptured 0.000
rush,rush,rushed 0.667
rush,rush,rushes 0.687
rush,rush,rushing 0.676
rush,rushed,rushes 0.667
rush,rushed,rushing 0.702
rush,rushes,rushing 0.679
rusher,rusher,rushers 0.000
rushton,rushton,rushtons 0.500
rusi,rusi,rusie 0.000
russ,russ,russe 0.000
russel,russel,russell 0.506
russel,russel,russells 0.500
russel,russell,russells 0.518
russia,russia,russias 0.032
russian,russian,russians 0.084
rust,rust,rusted 0.542
rust,rust,rusting 0.500
rust,rusted,rusting 0.500
rustic,rustic,rustice 0.000
rustica,rustica,rusticae 0.000
rustl,rustle,rustling 0.000
ruth,ruth,ruths 0.044
ruthless,ruthless,ruthlessness 0.000
ruyn,ruyn,ruynes 0.000
rw,rw,rws 0.000
rx,rx,rxs 0.000
ryan,ryan,ryans 0.018
ryder,ryder,ryders 0.000
rye,rye,ryes 0.000
rykov,rykov,rykovs 0.500
ryland,ryland,rylands 0.000
ryti,ryti,rytis 0.000
sa,sa,saed 0.500
sa,sa,sas 0.509
sa,saed,sas 0.500
saal,saal,saale 0.000
saalfeld,saalfeld,saalfelder 0.029
saba,saba,sabae 0.000
sabayon,sabayon,sabayons 0.500
sabbat,sabbatical,sabbaticals 0.000
sabbath,sabbath,sabbaths 0.000
sabin,sabin,sabinal 0.667
sabin,sabin,sabine 0.667
sabin,sabin,sabines 0.667
sabin,sabinal,sabine 0.694
sabin,sabinal,sabines 0.667
sabin,sabine,sabines 0.667
sabinov,sabinov,sabinove 0.500
sabl,sable,sables 0.000
sabotag,sabotage,sabotaged 0.529
sabotag,sabotage,sabotaging 0.533
sabotag,sabotaged,sabotaging 0.583
saboteur,saboteur,saboteurs 0.000
sabr,sabre,sabres 0.000
sabrina,sabrina,sabrinas 0.143
sac,sac,sacs 0.000
sach,sache,sachs 0.000
sack,sack,sacked 0.667
sack,sack,sacking 0.667
sack,sack,sacks 0.706
sack,sacked,sacking 0.667
sack,sacked,sacks 0.667
sack,sacking,sacks 0.667
sacr,sacre,sacred 0.000
sacrament,sacrament,sacramental 0.571
sacrament,sacrament,sacraments 0.571
sacrament,sacramental,sacraments 0.583
sacri,sacri,sacris 0.000
sacrif,sacrificed,sacrificing 0.000
sacrific,sacrifice,sacrifices 0.062
sad,sad,sadness 0.000
saddam,saddam,saddams 0.222
saddl,saddle,saddles 0.000
saddler,saddler,saddlers 0.000
sadi,sadi,sadie 0.500
sadi,sadi,sadies 0.500
sadi,sadie,sadies 0.571
sadler,sadler,sadlers 0.000
sadr,sadr,sadrs 0.250
saeed,saeed,saeeds 0.143
safari,safari,safaris 0.077
safavid,safavid,safavids 0.400
safe,safe,safed 0.507
safe,safe,safely 0.500
safe,safed,safely 0.500
safeguard,safeguard,safeguarding 0.500
safeguard,safeguard,safeguards 0.500
safeguard,safeguarding,safeguards 0.500
safeti,safeties,safety 0.032
sag,sag,sagging 0.000
saga,saga,sagas 0.065
sagara,sagara,sagaras 0.143
sage,sage,sages 0.095
sagi,sagi,sagis 0.250
sago,sago,sagoes 0.000
sahara,sahara,saharas 0.048
sahl,sahl,sahle 0.000
sahm,sahm,sahms 0.500
sai,sai,sais 0.000
sail,sail,sailed 0.698
sail,sail,sailing 0.714
sail,sail,sails 0.721
sail,sailed,sailing 0.688
sail,sailed,sails 0.667
sail,sailing,sails 0.686
sailboat,sailboat,sailboats 0.000
sailor,sailor,sailors 0.075
saint,saint,sainte 0.694
saint,saint,saintes 0.670
saint,saint,saints 0.690
saint,sainte,saintes 0.700
saint,sainte,saints 0.667
saint,saintes,saints 0.667
saiyan,saiyan,saiyans 0.333
saja,saja,sajas 0.000
sak,sak,saks 0.000
saka,saka,sakae 0.000
sakaguchi,sakaguchi,sakaguchis 0.333
sake,sake,sakes 0.000
saki,saki,sakis 0.500
saki,saki,saky 0.500
saki,sakis,saky 0.500
sakura,sakura,sakuras 0.200
sakuraba,sakuraba,sakurabas 0.500
sal,sal,sals 0.062
sala,sala,salas 0.000
salad,salad,salads 0.000
saladin,saladin,saladins 0.500
salamand,salamander,salamanders 0.250
salari,salaries,salary 0.000
sale,sale,salee 0.667
sale,sale,sales 0.698
sale,sale,saling 0.667
sale,salee,sales 0.667
sale,salee,saling 0.667
sale,sales,saling 0.667
saleem,saleem,saleems 0.333
salem,salem,salems 0.000
salesman,salesman,salesmans 0.000
sali,sali,salies 0.000
salim,salim,salime 0.000
salin,saline,salinity 0.500
salin,saline,salins 0.500
salin,salinity,salins 0.500
salina,salina,salinae 0.500
salina,salina,salinas 0.500
salina,salinae,salinas 0.500
saliv,salivation,salives 0.000
sall,salle,salles 0.000
salli,salli,sallied 0.750
salli,salli,sallies 0.750
salli,salli,sallis 0.750
salli,salli,sally 0.750
salli,sallied,sallies 0.750
salli,sallied,sallis 0.750
salli,sallied,sally 0.750
salli,sallies,sallis 0.750
salli,sallies,sally 0.750
salli,sallis,sally 0.750
sallow,sallow,sallows 0.000
salmon,salmon,salmons 0.000
salon,salon,salons 0.077
saloon,saloon,saloons 0.000
salt,salt,salting 0.500
salt,salt,salts 0.514
salt,salting,salts 0.500
salti,salty,saltys 0.200
saltzman,saltzman,saltzmans 0.500
salut,salutation,salutations 0.750
salut,salutation,salute 0.750
salut,salutation,salutes 0.750
salut,salutation,saluting 0.750
salut,salutations,salute 0.750
salut,salutations,salutes 0.750
salut,salutations,saluting 0.750
salut,salute,salutes 0.786
salut,salute,saluting 0.767
salut,salutes,saluting 0.750
salva,salva,salvas 0.500
salvador,salvador,salvadore 0.511
salvador,salvador,salvadors 0.500
salvador,salvadore,salvadors 0.500
salvadoran,salvadoran,salvadorans 0.125
salvag,salvag,salvage 0.500
salvag,salvag,salvaged 0.500
salvag,salvage,salvaged 0.500
salvo,salvo,salvoes 0.000
salzburg,salzburg,salzburger 0.000
salzman,salzman,salzmans 0.143
salzmann,salzmann,salzmanns 0.500
sam,sam,sams 0.017
sama,sama,samas 0.000
samaritan,samaritan,samaritans 0.000
samarra,samarra,samarras 0.500
same,same,sameness 0.001
sami,sami,samy 0.000
samkhya,samkhya,samkhyas 0.333
sammi,sammi,sammy 0.500
sammi,sammi,sammys 0.500
sammi,sammy,sammys 0.536
samo,samo,samos 0.000
samoy,samoy,samoyeds 0.000
sampl,sample,sampled 0.673
sampl,sample,samples 0.689
sampl,sample,sampling 0.673
sampl,sampled,samples 0.673
sampl,sampled,sampling 0.667
sampl,samples,sampling 0.685
sampson,sampson,sampsons 0.067
samsa,samsa,samsas 0.000
samu,samu,samus 0.000
samual,samual,samuals 0.000
samuel,samuel,samuell 0.500
samuel,samuel,samuels 0.500
samuel,samuell,samuels 0.500
samuelson,samuelson,samuelsons 0.167
san,san,sans 0.002
sanat,sanation,sanations 0.500
sanborn,sanborn,sanborns 0.000
sancta,sancta,sanctae 0.000
sanction,sanction,sanctioned 0.667
sanction,sanction,sanctioning 0.667
sanction,sanction,sanctions 0.667
sanction,sanctioned,sanctioning 0.684
sanction,sanctioned,sanctions 0.692
sanction,sanctioning,sanctions 0.692
sanctuari,sanctuaries,sanctuary 0.059
sand,sand,sande 0.750
sand,sand,sanded 0.754
sand,sand,sanding 0.754
sand,sand,sands 0.753
sand,sande,sanded 0.750
sand,sande,sanding 0.750
sand,sande,sands 0.750
sand,sanded,sanding 0.833
sand,sanded,sands 0.750
sand,sanding,sands 0.750
sandal,sandal,sandals 0.000
sandemanian,sandemanian,sandemanians 0.500
sander,sander,sanders 0.000
sandhil,sandhill,sandhills 0.000
sandi,sandi,sandie 0.667
sandi,sandi,sandy 0.667
sandi,sandi,sandys 0.667
sandi,sandie,sandy 0.667
sandi,sandie,sandys 0.667
sandi,sandy,sandys 0.667
sandinista,sandinista,sandinistas 0.333
sandkuhl,sandkuhler,sandkuhlers 0.500
sandov,sandoval,sandovals 0.125
sandpip,sandpiper,sandpipers 0.333
sandri,sandry,sandrys 0.500
sandston,sandston,sandstone 0.000
sandwich,sandwich,sandwiched 0.500
sandwich,sandwich,sandwiches 0.500
sandwich,sandwiched,sandwiches 0.500
sanford,sanford,sanfords 0.000
sang,sang,sange 0.000
sangan,sanganeer,sanganer 0.500
sanguin,sanguine,sanguinity 0.000
sanit,sanitation,sanitized 0.000
saniti,sanity,sanitys 0.000
sanjay,sanjay,sanjays 0.125
sansi,sansi,sansis 0.167
sanskrit,sanskrit,sanskritic 0.000
sant,sant,sante 0.500
sant,sant,sants 0.571
sant,sante,sants 0.500
santa,santa,santas 0.021
santana,santana,santanas 0.083
santi,santi,santis 0.000
santini,santini,santinis 0.250
santo,santo,santos 0.049
santoro,santoro,santoros 0.333
sapper,sapper,sappers 0.000
sappho,sappho,sapphos 0.200
sar,sar,sars 0.000
sara,sara,saras 0.065
saracen,saracen,saracens 0.000
sarandon,sarandon,sarandons 0.333
sarbadar,sarbadar,sarbadars 0.500
sarc,sarc,sarce 0.000
sarcopterygian,sarcopterygian,sarcopterygians 0.500
sard,sard,sarde 0.000
sardinian,sardinian,sardinians 0.000
sare,saree,sarees 0.000
sargent,sargent,sargentes 0.500
sargent,sargent,sargents 0.500
sargent,sargentes,sargents 0.500
sari,sari,saries 0.500
sari,sari,saris 0.500
sari,saries,saris 0.500
sariego,sariego,sariegos 0.000
sarmatian,sarmatian,sarmatians 0.500
saro,saro,saros 0.000
sarr,sarr,sarre 0.000
sart,sart,sarts 0.000
saruman,saruman,sarumans 0.500
sash,sashes,sashing 0.000
saskatoon,saskatoon,saskatoons 0.091
satan,satan,satanic 0.500
satan,satan,satans 0.500
satan,satanic,satans 0.500
satelit,satelit,satelital 0.500
satelit,satelit,satelite 0.500
satelit,satelital,satelite 0.500
satellit,satellite,satellites 0.057
sati,sati,satie 0.500
sati,sati,saty 0.500
sati,satie,saty 0.500
satir,satir,satire 0.857
satir,satir,satires 0.857
satir,satir,satirical 0.857
satir,satir,satirize 0.857
satir,satir,satirized 0.857
satir,satir,satirizes 0.857
satir,satir,satirizing 0.857
satir,satire,satires 0.867
satir,satire,satirical 0.871
satir,satire,satirize 0.857
satir,satire,satirized 0.857
satir,satire,satirizes 0.857
satir,satire,satirizing 0.857
satir,satires,satirical 0.864
satir,satires,satirize 0.857
satir,satires,satirized 0.857
satir,satires,satirizes 0.857
satir,satires,satirizing 0.857
satir,satirical,satirize 0.857
satir,satirical,satirized 0.857
satir,satirical,satirizes 0.864
satir,satirical,satirizing 0.864
satir,satirize,satirized 0.857
satir,satirize,satirizes 0.857
satir,satirize,satirizing 0.857
satir,satirized,satirizes 0.857
satir,satirized,satirizing 0.857
satir,satirizes,satirizing 0.857
satiris,satirise,satirised 0.500
satirist,satirist,satirists 0.167
satisfi,satisfied,satisfies 0.679
satisfi,satisfied,satisfy 0.694
satisfi,satisfied,satisfying 0.667
satisfi,satisfies,satisfy 0.667
satisfi,satisfies,satisfying 0.667
satisfi,satisfy,satisfying 0.682
satrio,satrio,satrios 0.500
satur,saturate,saturated 0.500
satur,saturate,saturation 0.500
satur,saturated,saturation 0.500
saturday,saturday,saturdays 0.059
saturn,saturn,saturnism 0.500
saturn,saturn,saturns 0.562
saturn,saturnism,saturns 0.500
saturnin,saturnin,saturnine 0.000
satyr,satyr,satyrs 0.000
sauc,sauce,sauces 0.125
saucer,saucer,saucerful 0.500
saucer,saucer,saucers 0.600
saucer,saucerful,saucers 0.500
saudi,saudi,saudis 0.027
saul,saul,saule 0.667
saul,saul,saules 0.667
saul,saul,sauls 0.667
saul,saule,saules 0.667
saul,saule,sauls 0.667
saul,saules,sauls 0.667
saunter,saunterer,saunters 0.000
sauropod,sauropod,sauropods 0.500
sausag,sausage,sausages 0.000
sauv,sauve,sauves 0.000
savag,savage,savagely 0.667
savag,savage,savageness 0.674
savag,savage,savages 0.685
savag,savagely,savageness 0.667
savag,savagely,savages 0.667
savag,savageness,savages 0.692
savanna,savanna,savannas 0.100
savant,savant,savants 0.333
save,save,saved 0.765
save,save,saves 0.766
save,save,saving 0.759
save,save,savings 0.752
save,saved,saves 0.763
save,saved,saving 0.771
save,saved,savings 0.750
save,saves,saving 0.763
save,saves,savings 0.750
save,saving,savings 0.760
savela,savela,savelas 0.250
saver,saver,savers 0.000
savi,savis,savy 0.000
savin,savin,savine 0.000
savior,savior,saviore 0.500
savior,savior,saviors 0.500
savior,saviore,saviors 0.500
savoy,savoy,savoye 0.000
savoyard,savoyard,savoyards 0.500
saw,saw,sawed 0.668
saw,saw,sawing 0.668
saw,saw,saws 0.667
saw,sawed,sawing 0.667
saw,sawed,saws 0.667
saw,sawing,saws 0.667
sawmil,sawmill,sawmills 0.000
sawyer,sawyer,sawyers 0.167
sax,sax,saxe 0.500
sax,sax,saxes 0.531
sax,saxe,saxes 0.500
saxo,saxo,saxos 0.167
saxon,saxon,saxons 0.062
saxophon,saxophone,saxophones 0.053
saxophonist,saxophonist,saxophonists 0.200
say,say,sayed 0.750
say,say,saying 0.775
say,say,sayings 0.751
say,say,says 0.780
say,sayed,saying 0.750
say,sayed,sayings 0.750
say,sayed,says 0.750
say,saying,sayings 0.752
say,saying,says 0.783
say,sayings,says 0.752
sayer,sayer,sayers 0.167
sayl,sayle,sayles 0.000
sb,sb,sbs 0.000
sc,sc,scs 0.000
scaffold,scaffold,scaffolding 0.000
scale,scale,scaled 0.672
scale,scale,scales 0.697
scale,scale,scaling 0.670
scale,scaled,scales 0.667
scale,scaled,scaling 0.667
scale,scales,scaling 0.677
scallop,scallop,scalloped 0.500
scallop,scallop,scallops 0.500
scallop,scalloped,scallops 0.500
scalp,scalp,scalped 0.000
scam,scam,scammed 0.571
scam,scam,scams 0.600
scam,scammed,scams 0.600
scammer,scammer,scammers 0.000
scan,scan,scanned 0.667
scan,scan,scanning 0.729
scan,scan,scans 0.667
scan,scanned,scanning 0.667
scan,scanned,scans 0.667
scan,scanning,scans 0.667
scandal,scandal,scandale 0.800
scandal,scandal,scandalize 0.800
scandal,scandal,scandalized 0.800
scandal,scandal,scandalous 0.805
scandal,scandal,scandals 0.820
scandal,scandale,scandalize 0.800
scandal,scandale,scandalized 0.800
scandal,scandale,scandalous 0.800
scandal,scandale,scandals 0.800
scandal,scandalize,scandalized 0.800
scandal,scandalize,scandalous 0.800
scandal,scandalize,scandals 0.800
scandal,scandalized,scandalous 0.800
scandal,scandalized,scandals 0.800
scandal,scandalous,scandals 0.807
scandinavian,scandinavian,scandinavians 0.143
scanner,scanner,scanners 0.071
scar,scar,scarred 0.500
scar,scar,scars 0.500
scar,scarred,scars 0.550
scarab,scarab,scarabs 0.500
scarc,scarce,scarcely 0.000
scare,scare,scared 0.500
scare,scare,scaring 0.542
scare,scared,scaring 0.500
scarecrow,scarecrow,scarecrows 0.000
scarf,scarf,scarfe 0.500
scarf,scarf,scarfs 0.500
scarf,scarfe,scarfs 0.500
scarif,scarification,scarifications 0.000
scarlet,scarlet,scarlets 0.000
scatter,scatter,scattered 0.500
scatter,scatter,scattering 0.550
scatter,scattered,scattering 0.500
scatterbrain,scatterbrain,scatterbrained 0.000
scaveng,scavenged,scavenger 0.667
scaveng,scavenged,scavengers 0.667
scaveng,scavenged,scavenges 0.667
scaveng,scavenger,scavengers 0.708
scaveng,scavenger,scavenges 0.667
scaveng,scavengers,scavenges 0.667
scenario,scenario,scenarios 0.000
scene,scene,scenes 0.145
scent,scent,scented 0.500
scent,scent,scenting 0.500
scent,scented,scenting 0.500
sceptic,sceptical,scepticism 0.000
sch,sch,schs 0.000
schabowski,schabowski,schabowskis 0.500
schank,schank,schanks 0.500
schankman,schankman,schankmans 0.500
schechter,schechter,schechters 0.200
schedul,schedule,scheduled 0.763
schedul,schedule,scheduler 0.750
schedul,schedule,schedules 0.760
schedul,schedule,scheduling 0.760
schedul,scheduled,scheduler 0.750
schedul,scheduled,schedules 0.756
schedul,scheduled,scheduling 0.760
schedul,scheduler,schedules 0.750
schedul,scheduler,scheduling 0.750
schedul,schedules,scheduling 0.761
schell,schell,schells 0.000
scheme,scheme,schemes 0.538
scheme,scheme,scheming 0.506
scheme,schemes,scheming 0.523
schiavo,schiavo,schiavos 0.500
schill,schilles,schilling 0.000
schiller,schiller,schillers 0.111
schinia,schinia,schinias 0.500
schism,schism,schisms 0.111
schizophren,schizophrenic,schizophrenics 0.000
schizophrenia,schizophrenia,schizophrenias 0.125
schlozman,schlozman,schlozmans 0.500
schmidt,schmidt,schmidts 0.037
schola,schola,scholae 0.000
scholar,scholar,scholars 0.122
scholarship,scholarship,scholarships 0.113
scholt,scholte,scholtes 0.500
school,school,schooling 0.505
school,school,schools 0.607
school,schooling,schools 0.503
schoolboy,schoolboy,schoolboys 0.000
schoolgirl,schoolgirl,schoolgirls 0.000
schoolhous,schoolhouse,schoolhouses 0.000
schoolmat,schoolmate,schoolmates 0.000
schoolteach,schoolteacher,schoolteachers 0.000
schubert,schubert,schuberts 0.000
schulman,schulman,schulmans 0.250
schultz,schultz,schultzs 0.182
schulz,schulz,schulze 0.500
schulz,schulz,schulzs 0.545
schulz,schulze,schulzs 0.500
schumann,schumann,schumanns 0.143
schumer,schumer,schumers 0.333
schurman,schurman,schurmans 0.000
schutt,schutt,schutte 0.500
schutt,schutt,schutts 0.625
schutt,schutte,schutts 0.500
schwartz,schwartz,schwartzs 0.000
schwarz,schwarz,schwarze 0.667
schwarz,schwarz,schwarzes 0.667
schwarz,schwarz,schwarzs 0.697
schwarz,schwarze,schwarzes 0.667
schwarz,schwarze,schwarzs 0.667
schwarz,schwarzes,schwarzs 0.667
sci,sci,scis 0.000
scienc,science,sciences 0.552
scienc,science,sciencs 0.501
scienc,sciences,sciencs 0.504
scientif,scientific,scientifically 0.015
scientist,scientist,scientists 0.096
scimitar,scimitar,scimitars 0.000
scintil,scintillation,scintillations 0.750
scintil,scintillation,scintillator 0.500
scintil,scintillations,scintillator 0.500
scion,scion,scions 0.000
scissor,scissor,scissors 0.125
sco,sco,scos 0.143
scoop,scoop,scoops 0.000
scooter,scooter,scooters 0.200
scop,scop,scops 0.000
scopa,scopa,scopae 0.000
scope,scope,scoped 0.519
scope,scope,scopes 0.550
scope,scoped,scopes 0.571
score,score,scored 0.734
score,score,scores 0.708
score,score,scoring 0.720
score,scored,scores 0.694
score,scored,scoring 0.739
score,scores,scoring 0.688
scorecard,scorecard,scorecards 0.000
scorelin,scoreline,scorelines 0.000
scorer,scorer,scorers 0.107
scorn,scorn,scorned 0.500
scorn,scorn,scornful 0.500
